ProductKey,OrderDatumKey,RequiredDatumKey,ShippedDatumKey,CustomerKey,ShipperKey,AddressKey,EmployeeKey,OrderID,UnitPrice,Quantity,Discount,LineTotal,Freight
16,19970902,19970930,19970919,25,1,28,1,10653,17.45,30,52.349998,471.15,93.25
16,19970917,19971015,19970924,26,1,26,1,10671,17.45,10,0,174.5,30.34
16,19970918,19971016,19970919,90,1,89,2,10673,17.45,3,0,52.35,22.76
16,19970924,19971022,19970926,55,1,56,1,10680,17.45,50,218.125,654.375,26.61
16,19971016,19971113,19971021,55,3,56,8,10706,17.45,20,0,349,135.63
16,19971027,19971124,19971029,39,3,40,1,10718,17.45,20,0,349,170.88
16,19971105,19971203,19971114,9,1,10,5,10730,17.45,15,13.0875,248.6625,20.12
16,19971112,19971210,19971118,74,1,74,2,10738,17.45,3,0,52.35,2.91
16,19971216,19980113,19980114,52,2,53,3,10779,17.45,20,0,349,58.13
16,19971224,19980121,19980120,20,2,22,8,10795,17.45,65,0,1134.25,126.66
16,19980127,19980224,19980204,55,1,56,3,10855,17.45,50,0,872.5,170.97
16,19980205,19980305,19980210,9,2,10,9,10871,17.45,12,10.47,198.93,112.27
16,19980209,19980309,19980219,67,1,67,1,10877,17.45,30,130.875,392.625,38.06
16,19980226,19980326,19980310,70,2,70,1,10909,17.45,15,0,261.75,53.05
16,19980227,19980327,19980309,64,2,64,1,10916,17.45,6,0,104.7,63.77
16,19980302,19980330,19980304,47,2,48,2,10919,17.45,24,0,418.8,19.8
16,19980306,19980403,19980324,9,1,10,8,10932,17.45,30,52.349998,471.15,134.64
16,19980317,19980428,19980320,47,1,48,5,10954,17.45,28,73.290001,415.31,27.91
16,19980330,19980427,19980403,71,3,71,1,10984,17.45,55,0,959.75,211.22
16,19980330,19980427,19980402,37,1,38,2,10985,17.45,36,62.82,565.38,91.51
16,19980501,19980529,19980504,89,2,88,7,11066,17.45,3,0,52.35,44.72
16,19980505,19980602,,44,1,45,2,11070,17.45,30,78.525002,444.975,136
16,19980506,19980603,,73,2,73,7,11074,17.45,14,12.215,232.085,18.44
16,19980506,19980603,,65,2,65,1,11077,17.45,2,1.0470001,33.853,8.53
17,19960725,19960822,19960812,7,1,8,2,10265,31.2,30,0,936,55.28
17,19960813,19960910,19960816,44,2,45,8,10279,31.2,15,117,351,25.83
17,19960830,19960927,19960905,65,2,65,4,10294,31.2,15,0,468,147.26
17,19960910,19961008,19961009,76,2,76,4,10302,31.2,40,0,1248,6.27
17,19961002,19961030,19961011,80,3,80,7,10319,31.2,8,0,249.6,64.5
17,19961025,19961122,19961029,55,3,56,4,10338,31.2,20,0,624,84.21
17,19961028,19961125,19961104,51,2,52,2,10339,31.2,70,109.2,2074.8,15.66
17,19961105,19961217,19961108,65,3,65,3,10346,31.2,36,112.32,1010.88,142.08
17,19970115,19970212,19970124,36,1,37,3,10415,31.2,2,0,62.4,0.2
17,19970130,19970213,19970203,20,1,22,4,10430,31.2,45,280.79999,1123.2,458.78
17,19970130,19970213,19970207,10,2,11,4,10431,31.2,50,390,1170,44.17
17,19970212,19970312,19970221,5,3,6,3,10444,31.2,10,0,312,3.5
17,19970501,19970529,19970530,72,2,72,7,10523,39,25,97.5,877.5,77.63
17,19970508,19970605,19970512,59,2,59,3,10530,39,40,0,1560,339.22
17,19970528,19970625,19970606,30,3,31,7,10550,39,8,31.200001,280.8,4.32
17,19970610,19970708,19970616,65,3,65,4,10564,39,16,31.200001,592.8,13.75
17,19970619,19970717,19970620,3,3,4,7,10573,39,18,0,702,84.84
17,19970722,19970819,19970725,71,1,71,5,10607,39,100,0,3900,200.24
17,19970930,19971028,19971008,59,1,59,2,10686,39,30,234,936,96.5
17,19971008,19971119,19971014,89,3,88,8,10696,39,20,0,780,102.55
17,19971009,19971106,19971017,20,1,22,4,10698,39,8,15.6,296.4,272.47
17,19971022,19971119,19971027,71,3,71,5,10714,39,27,263.25,789.75,24.49
17,19971103,19971201,19971205,66,1,66,2,10727,39,20,39,741,89.9
17,19971211,19980108,19971216,20,3,22,1,10773,39,33,0,1287,96.43
17,19971224,19980121,19980120,20,2,22,8,10795,39,35,341.25,1023.75,126.66
17,19971229,19980126,19971231,8,2,9,4,10801,39,40,390,1170,97.09
17,19980126,19980209,19980130,65,1,65,8,10852,39,6,0,234,174.05
17,19980130,19980227,19980217,89,2,88,4,10861,39,42,0,1638,14.93
17,19980205,19980305,19980210,9,2,10,9,10871,39,16,31.200001,592.8,112.27
17,19980216,19980316,19980218,18,1,20,7,10890,39,15,0,585,32.76
17,19980226,19980326,19980305,30,1,31,3,10911,39,12,0,468,38.19
17,19980227,19980327,19980302,80,2,80,2,10915,39,10,0,390,3.51
17,19980303,19980331,19980305,34,3,35,5,10922,39,15,0,585,62.74
17,19980313,19980410,19980317,10,3,11,2,10949,39,6,0,234,74.44
17,19980324,19980421,19980326,40,2,41,4,10972,39,6,0,234,0.02
17,19980429,19980610,,67,2,67,2,11059,39,12,0,468,85.8
17,19980501,19980529,19980504,71,1,71,1,11064,39,77,300.29999,2702.7,30.09
18,19960829,19960926,19960911,80,3,80,1,10293,50,12,0,600,21.18
18,19960913,19961011,19961009,55,3,56,8,10305,50,25,125,1125,257.62
18,19961017,19961128,19961021,51,2,52,3,10332,50,40,400,1600,52.84
18,19961029,19961126,19961108,9,3,10,1,10340,50,20,50,950,166.31
18,19961213,19970110,19961216,20,1,22,4,10382,50,9,0,450,94.77
18,19970311,19970408,19970314,9,2,10,4,10470,50,30,0,1500,64.56
18,19970424,19970522,19970501,37,3,38,2,10516,62.5,25,156.25,1406.25,62.78
18,19970612,19970710,19970618,7,1,8,9,10566,62.5,18,168.75,956.25,88.4
18,19970703,19970731,19970710,63,3,63,2,10588,62.5,40,500,2000,194.67
18,19970815,19970912,19970821,23,3,24,4,10634,62.5,50,0,3125,487.38
18,19970820,19970917,19970827,70,3,70,7,10639,62.5,8,0,500,38.64
18,19970825,19970922,19970901,88,2,87,3,10644,62.5,4,25,225,0.14
18,19970826,19970923,19970902,34,1,35,4,10645,62.5,20,0,1250,12.41
18,19971027,19971124,19971105,45,2,46,8,10719,62.5,12,187.5,562.5,51.44
18,19971118,19971216,19971127,63,1,63,9,10745,62.5,24,0,1500,3.52
18,19971127,19971225,19971202,75,2,75,8,10756,62.5,21,262.5,1050,73.21
18,19971222,19980119,19971231,23,2,24,1,10789,62.5,30,0,1875,100.6
18,19980119,19980216,19980123,47,3,48,3,10838,62.5,25,390.625,1171.875,59.28
18,19980127,19980224,19980203,6,2,7,9,10853,62.5,10,0,625,53.83
18,19980130,19980227,19980217,89,2,88,4,10861,62.5,20,0,1250,14.93
18,19980209,19980309,19980219,67,1,67,1,10877,62.5,25,0,1562.5,38.06
18,19980309,19980406,19980318,88,3,87,4,10935,62.5,4,62.5,187.5,47.59
18,19980320,19980417,19980324,74,2,74,3,10964,62.5,6,0,375,87.38
18,19980330,19980427,19980402,37,1,38,2,10985,62.5,8,50,450,91.51
18,19980413,19980511,19980416,48,2,49,4,11018,62.5,10,0,625,11.65
18,19980415,19980513,19980428,27,1,27,4,11026,62.5,8,0,500,47.09
18,19980427,19980525,19980429,59,2,59,2,11053,62.5,35,437.5,1750,53.05
19,19960814,19960828,19960821,69,1,69,4,10281,7.3,1,0,7.3,2.94
19,19960816,19960913,19960823,46,3,47,3,10283,7.3,18,0,131.4,84.81
19,19960906,19961004,19960913,67,2,67,4,10299,7.3,15,0,109.5,29.76
19,19961015,19961126,19961023,75,2,75,4,10329,7.3,10,3.6500001,69.35,191.67
19,19961104,19961202,19961111,63,2,63,2,10345,7.3,80,0,584,249.06
19,19970114,19970211,19970117,21,3,23,2,10414,7.3,18,6.5700002,124.83,21.48
19,19970116,19970213,19970127,87,3,86,8,10416,7.3,20,0,146,22.72
19,19970121,19970304,19970127,61,1,61,8,10421,7.3,4,4.3800001,24.82,99.23
19,19970206,19970306,19970214,79,2,79,3,10438,7.3,15,21.9,87.6,8.24
19,19970214,19970314,19970219,79,1,79,6,10446,7.3,12,8.7600002,78.84,14.68
19,19970214,19970314,19970307,67,2,67,4,10447,7.3,40,0,292,68.66
19,19970304,19970401,19970306,76,3,76,5,10463,7.3,21,0,153.3,14.78
19,19970326,19970423,19970328,62,2,62,2,10487,7.3,5,0,36.5,71.07
19,19970528,19970625,19970606,30,3,31,7,10550,9.2,10,0,92,4.32
19,19970602,19970630,19970604,71,3,71,6,10555,9.2,35,64.400002,257.6,252.49
19,19970805,19970902,19970811,38,2,39,4,10621,9.2,5,0,46,23.73
19,19970807,19970904,19970812,25,2,28,8,10623,9.2,15,13.8,124.2,97.18
19,19970827,19970910,19970903,61,2,61,4,10647,9.2,30,0,276,45.54
19,19970901,19970929,19970911,86,2,18,8,10651,9.2,12,27.6,82.8,20.6
19,19970922,19971020,19970929,80,2,80,2,10676,9.2,7,0,64.4,2.01
19,19970925,19971023,19970930,32,3,33,3,10681,9.2,30,27.6,248.4,76.13
19,19971008,19971105,19971014,47,1,48,3,10697,9.2,7,16.1,48.3,45.52
19,19971020,19971117,19971023,27,1,27,1,10710,9.2,5,0,46,4.98
19,19971021,19971202,19971029,71,2,71,5,10711,9.2,12,0,110.4,52.41
19,19971222,19980119,19980119,63,2,63,1,10788,9.2,50,23,437,42.7
19,19971230,19980127,19980106,88,1,87,4,10803,9.2,24,11.04,209.76,55.23
19,19980102,19980130,19980108,47,1,48,8,10811,9.2,15,0,138,31.22
19,19980114,19980211,19980123,70,2,70,3,10831,9.2,2,0,18.4,72.19
19,19980122,19980205,19980210,71,3,71,4,10847,9.2,12,22.08,88.32,487.57
19,19980206,19980306,19980303,5,2,6,4,10875,9.2,25,0,230,32.37
19,19980226,19980326,19980304,90,3,89,1,10910,9.2,12,0,110.4,38.11
19,19980304,19980401,19980311,2,3,3,4,10926,9.2,7,0,64.4,39.92
19,19980323,19980420,19980402,79,2,79,2,10967,9.2,12,0,110.4,62.22
19,19980409,19980423,19980417,25,3,28,1,11012,9.2,50,23,437,242.95
19,19980414,19980512,19980504,34,2,35,9,11022,9.2,35,0,322,6.27
19,19980501,19980529,19980504,89,2,88,7,11066,9.2,42,0,386.4,44.72
19,19980506,19980603,,9,2,10,4,11076,9.2,10,23,69,38.28
20,19960709,19960806,19960711,76,2,76,4,10252,64.8,40,129.60001,2462.4,51.3
20,19960802,19960830,19960806,65,2,65,6,10272,64.8,6,0,388.8,98.03
20,19960828,19960925,19960902,81,2,81,1,10292,64.8,20,0,1296,1.35
20,19961204,19970101,19961209,62,2,62,5,10372,64.8,12,194.39999,583.2,890.78
20,19961216,19970113,19961220,5,3,6,3,10384,64.8,28,0,1814.4,168.64
20,19970422,19970520,19970516,20,2,22,3,10514,81,39,0,3159,789.95
20,19970501,19970529,19970530,72,2,72,7,10523,81,15,121.5,1093.5,77.63
20,19970709,19970806,19970813,44,2,45,7,10593,81,21,340.20001,1360.8,174.2
20,19970908,19971006,19971015,36,1,37,8,10660,81,21,0,1701,111.29
20,19980113,19980127,19980204,64,1,64,9,10828,81,5,0,405,90.85
20,19980210,19980310,19980212,63,1,63,4,10878,81,20,81,1539,46.69
20,19980305,19980402,19980408,40,1,41,4,10927,81,5,0,405,19.79
20,19980316,19980330,19980325,4,2,5,9,10953,81,50,202.5,3847.5,23.72
20,19980330,19980427,19980421,54,2,55,8,10986,81,15,0,1215,217.86
20,19980414,19980512,19980421,63,1,63,3,11021,81,15,0,1215,297.18
20,19980506,19980603,,65,2,65,1,11077,81,1,3.24,77.76,8.53
21,19960718,19960815,19960725,13,3,14,4,10259,8,10,0,80,3.25
21,19960719,19960816,19960730,61,2,61,4,10261,8,20,0,160,3.05
21,19961018,19961115,19961025,87,3,86,5,10333,8,10,8,72,0.59
21,19961129,19961227,19961202,20,2,22,2,10368,8,5,4,36,101.95
21,19961227,19970124,19970102,60,1,60,5,10397,8,10,12,68,60.26
21,19970107,19970218,19970113,62,1,62,7,10406,8,30,24,216,108.04
21,19970109,19970206,19970114,54,1,55,3,10409,8,12,0,96,29.83
21,19970130,19970213,19970203,20,1,22,4,10430,8,50,0,400,458.78
21,19970225,19970408,19970228,39,2,40,8,10456,8,40,48,272,8.12
21,19970228,19970328,19970305,46,3,47,1,10461,8,40,80,240,148.61
21,19970317,19970414,19970325,60,2,60,5,10477,8,21,42,126,13.02
21,19970324,19970421,19970401,11,3,12,3,10484,8,14,0,112,6.88
21,19970411,19970509,19970418,89,3,88,4,10504,10,12,0,120,59.13
21,19970422,19970603,19970428,86,1,18,7,10513,10,40,80,320,105.65
21,19970516,19970613,19970523,11,3,12,6,10539,10,15,0,150,12.36
21,19970528,19970625,19970606,30,3,31,7,10550,10,6,6,54,4.32
21,19970724,19970821,19970730,18,2,20,7,10609,10,6,0,60,1.85
21,19970729,19970826,19970801,6,3,7,8,10614,10,8,0,80,1.93
21,19970804,19970901,19970807,51,3,52,3,10619,10,42,0,420,91.05
21,19970807,19970904,19970812,25,2,28,8,10623,10,25,25,225,97.18
21,19970822,19970919,19970905,73,3,73,7,10642,10,30,60,240,41.89
21,19970905,19971003,19970908,63,1,63,4,10658,10,60,0,600,364.15
21,19970925,19971023,19970930,32,3,33,3,10681,10,12,12,108,76.13
21,19971024,19971121,19971027,64,2,64,4,10716,10,5,0,50,22.57
21,19971024,19971121,19971029,25,2,28,1,10717,10,32,16,304,59.25
21,19971104,19971216,19971114,47,3,48,8,10729,10,30,0,300,141.06
21,19971106,19971204,19971114,14,1,15,7,10731,10,40,20,380,96.65
21,19971203,19971231,19971208,23,3,24,3,10763,10,40,0,400,37.35
21,19980130,19980227,19980217,89,2,88,4,10861,10,40,0,400,14.93
21,19980206,19980306,19980209,90,1,89,4,10873,10,20,0,200,0.82
21,19980212,19980312,19980213,45,2,46,4,10884,10,40,20,380,90.97
21,19980305,19980402,19980312,25,1,28,6,10929,10,60,0,600,33.93
21,19980306,19980417,19980318,76,3,76,4,10930,10,36,0,360,15.55
21,19980317,19980428,19980320,6,2,7,6,10956,10,12,0,120,44.65
21,19980326,19980423,19980423,50,2,51,9,10978,10,40,60,340,32.82
21,19980401,19980513,19980407,20,3,22,2,10990,10,65,0,650,117.61
21,19980420,19980601,19980427,55,1,56,8,11034,10,15,15,135,40.32
21,19980422,19980520,,32,3,33,4,11040,10,20,0,200,18.84
21,19980429,19980527,,6,3,7,9,11058,10,3,0,30,31.14
22,19960708,19960805,19960715,84,1,84,3,10251,16.8,6,5.04,95.76,41.34
22,19970204,19970318,19970207,16,2,17,8,10435,16.8,12,0,201.6,9.21
22,19970530,19970627,19970603,87,2,86,2,10553,21,24,0,504,149.49
22,19970718,19970815,19970808,71,2,71,8,10603,21,48,0,1008,48.77
22,19970804,19970901,19970807,51,3,52,3,10619,21,40,0,840,91.05
22,19970818,19970915,19970821,49,3,50,8,10635,21,40,0,840,47.46
22,19970828,19971009,19970909,67,2,67,5,10648,21,15,0,315,14.25
22,19970901,19970929,19970911,86,2,18,8,10651,21,20,105,315,20.6
22,19971203,19971231,19971208,23,3,24,3,10763,21,6,0,126,37.35
22,19971208,19980105,19971215,4,2,5,3,10768,21,4,0,84,146.32
22,19980116,19980213,19980121,20,1,22,7,10836,21,52,0,1092,411.88
22,19980121,19980218,19980126,59,2,59,8,10844,21,35,0,735,25.22
22,19980311,19980408,19980319,11,2,12,4,10943,21,21,0,441,2.17
22,19980406,19980504,19980414,24,2,25,2,11001,21,25,0,525,197.3
23,19961024,19961121,19961029,25,3,28,4,10337,7.2,40,0,288,108.26
23,19961107,19961205,19961115,86,2,18,4,10348,7.2,25,0,180,0.78
23,19961227,19970110,19970106,25,3,28,1,10396,7.2,40,0,288,135.35
23,19970102,19970213,19970110,20,2,22,8,10402,7.2,60,0,432,67.88
23,19970303,19970331,19970318,16,1,17,2,10462,7.2,21,0,151.2,6.17
23,19970311,19970408,19970314,9,2,10,4,10470,7.2,15,0,108,64.56
23,19970403,19970501,19970411,42,3,43,3,10495,7.2,10,0,72,4.65
23,19970521,19970618,19970523,46,2,47,8,10543,9,70,94.5,535.5,48.17
23,19970530,19970627,19970605,56,3,57,4,10554,9,20,9,171,120.97
23,19970805,19970902,19970811,38,2,39,4,10621,9,10,0,90,23.73
23,19970916,19971014,19970918,25,1,28,4,10670,9,32,0,288,203.48
23,19970918,19971016,19970930,38,2,39,4,10674,9,5,0,45,0.9
23,19971120,19971218,19971128,71,1,71,3,10748,9,44,0,396,232.55
23,19980102,19980130,19980108,47,1,48,8,10811,9,18,0,162,31.22
23,19980121,19980204,19980130,63,1,63,8,10845,9,70,63,567,212.98
23,19980204,19980304,19980209,72,1,72,5,10869,9,50,0,450,143.28
23,19980210,19980324,19980218,24,1,25,7,10880,9,30,54,216,88.01
23,19980309,19980406,19980318,88,3,87,4,10935,9,8,18,54,47.59
23,19980409,19980507,19980410,69,1,69,2,11013,9,10,0,90,32.99
23,19980506,19980603,,65,2,65,1,11077,9,2,0,18,8.53
24,19960711,19960808,19960723,14,2,15,5,10254,3.6,15,8.1000004,45.9,22.98
24,19960723,19960820,19960731,20,3,22,9,10263,3.6,28,0,100.8,146.06
24,19960807,19960904,19960809,49,1,50,1,10275,3.6,12,2.1600001,41.04,26.93
24,19960814,19960911,19960912,5,1,6,2,10280,3.6,12,0,43.2,8.98
24,19960814,19960828,19960821,69,1,69,4,10281,3.6,6,0,21.6,2.94
24,19960829,19960926,19960911,80,3,80,1,10293,3.6,10,0,36,21.18
24,19961112,19961126,19961118,28,3,29,3,10352,3.6,10,0,36,1.3
24,19961115,19961213,19961120,4,1,5,6,10355,3.6,25,0,90,41.95
24,19961120,19961218,19961127,41,1,42,5,10358,3.6,10,1.8,34.2,19.64
24,19961218,19970101,19961225,21,3,23,9,10386,3.6,15,0,54,13.99
24,19961218,19970115,19961220,70,2,70,1,10387,3.6,15,0,54,93.63
24,19970214,19970314,19970219,79,1,79,6,10446,3.6,20,7.1999998,64.8,14.68
24,19970305,19970402,19970314,83,3,83,1,10465,3.6,25,0,90,145.04
24,19970306,19970403,19970311,49,2,50,8,10467,3.6,28,0,100.8,4.93
24,19970312,19970409,19970319,72,1,72,8,10472,3.6,80,14.4,273.6,4.2
24,19970407,19970505,19970411,35,2,36,8,10498,4.5,14,0,63,29.75
24,19970421,19970519,19970424,21,2,23,7,10512,4.5,10,6.75,38.25,3.53
24,19970425,19970509,19970505,80,2,80,4,10518,4.5,5,0,22.5,218.15
24,19970429,19970527,19970501,70,1,70,7,10520,4.5,8,0,36,13.37
24,19970519,19970616,19970529,34,1,35,2,10541,4.5,35,15.75,141.75,68.65
24,19970602,19970630,19970604,71,3,71,6,10555,4.5,18,16.200001,64.8,252.49
24,19970611,19970709,19970618,51,2,52,8,10565,4.5,25,11.25,101.25,7.15
24,19970711,19970808,19970718,59,3,59,7,10597,4.5,35,31.5,126,35.12
24,19970805,19970902,19970814,42,3,43,2,10620,4.5,5,0,22.5,0.94
24,19970807,19970904,19970812,25,2,28,8,10623,4.5,3,0,13.5,97.18
24,19970828,19971009,19970909,67,2,67,5,10648,4.5,15,10.125,57.375,14.25
24,19971007,19971118,19971014,90,1,89,7,10695,4.5,20,0,90,16.72
24,19971014,19971111,19971107,62,1,62,6,10704,4.5,35,0,157.5,4.78
24,19971203,19971231,19971208,23,3,24,3,10763,4.5,20,0,90,37.35
24,19971226,19980206,19980105,39,3,40,9,10799,4.5,20,13.5,76.5,30.76
24,19980129,19980226,19980202,25,2,28,1,10859,4.5,40,45,135,76.1
24,19980203,19980303,19980212,5,1,6,5,10866,4.5,6,6.75,20.25,109.11
24,19980212,19980312,19980220,48,3,49,8,10883,4.5,8,0,36,0.53
24,19980212,19980312,19980218,76,3,76,6,10885,4.5,12,0,54,5.64
24,19980218,19980318,19980220,39,2,40,9,10893,4.5,10,0,45,77.78
24,19980218,19980318,19980223,20,1,22,3,10895,4.5,110,0,495,162.75
24,19980303,19980331,19980305,34,3,35,5,10922,4.5,35,0,157.5,62.74
24,19980312,19980409,19980319,83,2,83,1,10946,4.5,25,0,112.5,27.2
24,19980319,19980402,19980408,35,1,36,3,10960,4.5,10,11.25,33.75,2.08
24,19980323,19980420,19980401,20,3,22,1,10968,4.5,30,0,135,74.6
24,19980326,19980423,19980331,20,2,22,8,10979,4.5,80,0,360,353.07
24,19980330,19980427,19980403,71,3,71,1,10984,4.5,20,0,90,211.22
24,19980403,19980417,19980417,91,2,90,8,10998,4.5,12,0,54,20.31
24,19980406,19980504,19980414,65,3,65,2,11000,4.5,30,33.75,101.25,55.12
24,19980408,19980506,19980410,30,1,31,2,11009,4.5,12,0,54,59.11
24,19980409,19980507,19980421,66,2,66,2,11010,4.5,10,0,45,28.71
24,19980416,19980514,19980420,10,1,11,1,11027,4.5,30,33.75,101.25,52.52
24,19980417,19980515,19980424,71,2,71,6,11031,4.5,21,0,94.5,227.22
24,19980427,19980525,,41,3,42,7,11051,4.5,10,9,36,2.79
24,19980428,19980526,19980505,35,2,36,7,11055,4.5,15,0,67.5,120.92
24,19980505,19980602,,58,2,58,2,11073,4.5,20,0,90,24.95
25,19961007,19961104,19961014,39,1,40,4,10323,11.2,4,0,44.8,4.88
25,19961106,19961204,19961108,21,3,23,4,10347,11.2,10,0,112,3.1
25,19961125,19961223,19961128,9,1,10,3,10362,11.2,50,0,560,96.04
25,19961225,19970122,19970103,71,3,71,1,10393,11.2,7,19.6,58.8,126.56
25,19970306,19970403,19970311,49,2,50,8,10467,11.2,12,0,134.4,4.93
25,19970401,19970429,19970411,10,1,11,3,10492,11.2,60,33.599998,638.4,62.89
25,19970415,19970513,19970502,39,2,40,9,10506,14,18,25.200001,226.8,21.19
25,19971201,19971229,19971210,50,1,51,4,10760,14,12,42,126,155.64
25,19971202,19971230,19971208,65,2,65,5,10761,14,35,122.5,367.5,18.66
25,19971230,19980127,19980106,88,1,87,4,10803,14,15,10.5,199.5,55.23
25,19980101,19980129,19980107,42,3,43,2,10810,14,5,0,70,4.33
25,19980114,19980211,19980119,41,2,42,2,10832,14,10,28,112,43.26
25,19980119,19980302,19980216,47,2,48,4,10840,14,6,16.799999,67.2,2.71
25,19980123,19980306,19980130,84,1,84,1,10850,14,20,42,238,49.19
25,19980126,19980223,19980202,67,1,67,5,10851,14,10,7,133,160.55
25,19980213,19980313,19980216,29,3,30,8,10887,14,5,0,70,1.25
25,19980302,19980330,19980304,47,2,48,2,10919,14,24,0,336,19.8
25,19980428,19980526,19980505,35,2,36,7,11055,14,15,0,210,120.92
26,19961016,19961113,19961028,46,1,47,3,10330,24.9,50,186.75,1058.25,12.75
26,19961024,19961121,19961029,25,3,28,4,10337,24.9,24,0,597.6,108.26
26,19961119,19961217,19961202,46,3,47,1,10357,24.9,16,0,398.4,34.88
26,19961225,19970122,19970103,71,3,71,1,10393,24.9,70,435.75,1307.25,126.56
26,19970103,19970131,19970108,49,1,50,2,10404,24.9,30,37.349998,709.65,155.97
26,19970121,19970304,19970127,61,1,61,8,10421,24.9,30,0,747,99.23
26,19970122,19970219,19970131,27,1,27,2,10422,24.9,2,0,49.8,3.02
26,19970131,19970214,19970207,75,2,75,3,10432,24.9,10,0,249,4.34
26,19970212,19970312,19970221,5,3,6,3,10444,24.9,15,0,373.5,3.5
26,19970217,19970317,19970224,64,2,64,4,10448,24.9,6,0,149.4,38.82
26,19970226,19970326,19970304,76,3,76,7,10458,24.9,30,0,747,147.06
26,19970326,19970423,19970328,62,2,62,2,10487,24.9,30,0,747,71.07
26,19970519,19970616,19970613,63,3,63,3,10540,31.23,40,0,1249.2,1007.64
26,19970702,19970730,19970709,61,1,61,1,10587,31.23,6,0,187.38,62.52
26,19970708,19970805,19970716,44,1,45,3,10592,31.23,5,7.8074999,148.3425,32.1
26,19970815,19970912,19970818,20,3,22,7,10633,31.23,35,163.9575,929.0925,477.9
26,19970922,19971020,19970926,3,3,4,1,10677,31.23,30,140.535,796.365,4.03
26,19970930,19971028,19971008,59,1,59,2,10686,31.23,15,0,468.45,96.5
26,19971022,19971119,19971024,71,1,71,1,10713,31.23,30,0,936.9,167.05
26,19971030,19971127,19971125,89,1,88,3,10723,31.23,15,0,468.45,21.72
26,19971124,19971222,19971203,68,3,68,3,10751,31.23,12,37.476002,337.284,130.79
26,19971128,19971226,19971204,68,3,68,3,10758,31.23,20,0,624.6,138.17
26,19971225,19980122,19980114,35,1,36,3,10796,31.23,21,131.166,524.664,26.52
26,19980106,19980120,19980113,39,2,40,3,10817,31.23,40,187.38,1061.82,306.07
26,19980109,19980206,19980114,17,1,19,1,10825,31.23,12,0,374.76,79.25
26,19980123,19980220,19980130,39,2,40,9,10849,31.23,18,84.320999,477.819,0.56
26,19980128,19980225,19980206,5,2,6,8,10857,31.23,35,273.26251,819.7875,188.85
26,19980204,19980304,19980223,62,2,62,7,10868,31.23,20,0,624.6,191.27
26,19980324,19980421,19980327,40,2,41,6,10973,31.23,5,0,156.15,15.17
26,19980407,19980505,19980420,50,1,51,3,11004,31.23,6,0,187.38,44.84
26,19980414,19980512,19980421,63,1,63,3,11021,31.23,63,0,1967.49,297.18
26,19980415,19980513,19980420,19,1,21,4,11024,31.23,12,0,374.76,74.36
27,19960716,19960813,19960722,35,3,36,4,10257,35.1,25,0,877.5,81.91
27,19960819,19960916,19960827,44,1,45,4,10284,35.1,15,131.625,394.875,76.56
27,19970210,19970324,19970314,55,2,56,3,10441,35.1,50,0,1755,73.02
27,19970423,19970507,19970523,63,1,63,2,10515,43.9,120,0,5268,204.47
27,19970714,19970811,19970718,65,3,65,1,10598,43.9,50,0,2195,44.42
27,19971201,19971229,19971210,50,1,51,4,10760,43.9,40,0,1756,155.64
27,19980129,19980226,19980203,40,1,41,2,10858,43.9,10,0,439,52.51
27,19980306,19980417,19980318,76,3,76,4,10930,43.9,25,0,1097.5,15.55
27,19980326,19980423,19980331,20,2,22,8,10979,43.9,30,0,1317,353.07
28,19960809,19960906,19960813,52,3,53,2,10277,36.4,20,0,728,125.77
28,19960910,19961008,19961009,76,2,76,4,10302,36.4,28,0,1019.2,6.27
28,19960923,19961021,19961003,86,2,18,2,10312,36.4,4,0,145.6,40.26
28,19961002,19961030,19961011,80,3,80,7,10319,36.4,14,0,509.6,64.5
28,19961122,19961220,19961202,7,3,8,4,10360,36.4,30,0,1092,131.7
28,19961129,19961227,19961202,20,2,22,2,10368,36.4,13,47.32,425.88,101.95
28,19961209,19970106,19961213,72,3,72,1,10377,36.4,20,109.2,618.8,22.21
28,19961218,19970115,19961220,70,2,70,1,10387,36.4,6,0,218.4,93.63
28,19970107,19970218,19970113,62,1,62,7,10406,36.4,42,152.88,1375.92,108.04
28,19970212,19970312,19970214,66,1,66,8,10443,36.4,12,0,436.8,13.95
28,19970220,19970320,19970226,71,1,71,8,10452,36.4,15,0,546,140.26
28,19970226,19970326,19970304,76,3,76,7,10458,36.4,30,0,1092,147.06
28,19970313,19970410,19970321,58,2,58,5,10474,36.4,18,0,655.2,83.49
28,19970408,19970506,19970416,46,2,47,4,10499,45.6,20,0,912,102.02
28,19970409,19970507,19970417,41,1,42,6,10500,45.6,8,18.24,346.56,42.68
28,19970417,19970515,19970429,6,1,7,4,10509,45.6,3,0,136.8,0.15
28,19970422,19970520,19970516,20,2,22,3,10514,45.6,35,0,1596,789.95
28,19970521,19970618,19970530,48,1,49,4,10544,45.6,7,0,319.2,24.91
28,19970807,19970904,19970819,78,2,78,4,10624,45.6,10,0,456,94.8
28,19970825,19970922,19970902,1,1,1,6,10643,45.6,15,171,513,29.46
28,19970828,19970925,19970829,50,3,51,5,10649,45.6,20,0,912,6.2
28,19971001,19971015,19971007,83,2,83,4,10688,45.6,60,273.60001,2462.4,299.09
28,19971107,19971205,19971110,5,3,6,1,10733,45.6,20,0,912,110.11
28,19971113,19971211,19971125,89,2,88,4,10740,45.6,5,45.599998,182.4,81.88
